year,event_type,event_id,start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,avg_imbalance,avg_wind,avg_gas,avg_interconnectors,time_band_at_max_price,regime_group,timestamp_at_max_price,timestamp_at_min_price,max_price_change_within_event,min_price_change_within_event,external_context_needed,research_note,likely_internal_driver
2023,large_upward_jump,2023_large_upward_jump_1354,2023-01-29 06:30:00+00:00,2023-01-29 07:00:00+00:00,1,0.5,170.0,170.0,170.0,204.7855,10382.0,4156.0,2372.0,morning_ramp,q1_stress,2023-01-29 07:00:00+00:00,2023-01-29 07:00:00+00:00,159.0,159.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 11.0 to 170.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1356,2023-01-29 07:30:00+00:00,2023-01-29 08:00:00+00:00,1,0.5,50.0,50.0,50.0,-16.9826,11429.0,4240.0,3122.0,morning_ramp,q1_stress,2023-01-29 08:00:00+00:00,2023-01-29 08:00:00+00:00,-120.0,-120.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 170.0 to 50.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1357,2023-01-29 08:00:00+00:00,2023-01-29 08:30:00+00:00,1,0.5,173.5,173.5,173.5,103.9858,11831.0,4706.0,3270.0,morning_ramp,q1_stress,2023-01-29 08:30:00+00:00,2023-01-29 08:30:00+00:00,123.5,123.5,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 50.0 to 173.5 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1369,2023-01-29 14:00:00+00:00,2023-01-29 14:30:00+00:00,1,0.5,107.16,107.16,107.16,-34.0059,14444.0,5262.0,4062.0,afternoon,q1_stress,2023-01-29 14:30:00+00:00,2023-01-29 14:30:00+00:00,107.16,107.16,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 107.16 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1370,2023-01-29 14:30:00+00:00,2023-01-29 15:00:00+00:00,1,0.5,0.0,0.0,0.0,-275.2039,14535.0,5621.0,4436.0,afternoon,q1_stress,2023-01-29 15:00:00+00:00,2023-01-29 15:00:00+00:00,-107.16,-107.16,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 107.16 to 0.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1371,2023-01-29 15:00:00+00:00,2023-01-29 15:30:00+00:00,1,0.5,105.16,105.16,105.16,-340.2757,14559.0,5971.0,4582.0,afternoon,q1_stress,2023-01-29 15:30:00+00:00,2023-01-29 15:30:00+00:00,105.16,105.16,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 105.16 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1380,2023-01-29 19:30:00+00:00,2023-01-29 20:00:00+00:00,1,0.5,16.01,16.01,16.01,-49.1063,15403.0,6097.0,2654.0,late_evening,q1_stress,2023-01-29 20:00:00+00:00,2023-01-29 20:00:00+00:00,-163.99,-163.99,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 180.0 to 16.01 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1381,2023-01-29 20:00:00+00:00,2023-01-29 20:30:00+00:00,1,0.5,178.0,178.0,178.0,89.6698,15650.0,5194.0,2456.0,late_evening,q1_stress,2023-01-29 20:30:00+00:00,2023-01-29 20:30:00+00:00,161.99,161.99,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 16.01 to 178.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1382,2023-01-29 20:30:00+00:00,2023-01-29 21:00:00+00:00,1,0.5,16.01,16.01,16.01,-102.3937,15791.0,4737.0,1348.0,late_evening,q1_stress,2023-01-29 21:00:00+00:00,2023-01-29 21:00:00+00:00,-161.99,-161.99,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 178.0 to 16.01 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1384,2023-01-29 21:30:00+00:00,2023-01-29 22:00:00+00:00,1,0.5,169.0,169.0,169.0,3.6533,15781.0,4104.0,-914.0,late_evening,q1_stress,2023-01-29 22:00:00+00:00,2023-01-29 22:00:00+00:00,152.99,152.99,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 16.01 to 169.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1385,2023-01-29 22:00:00+00:00,2023-01-29 22:30:00+00:00,1,0.5,18.01,18.01,18.01,-98.7518,15791.0,3672.0,-1222.0,late_evening,q1_stress,2023-01-29 22:30:00+00:00,2023-01-29 22:30:00+00:00,-150.99,-150.99,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 169.0 to 18.01 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1386,2023-01-29 22:30:00+00:00,2023-01-29 23:00:00+00:00,1,0.5,169.0,169.0,169.0,228.2299,15406.0,3701.0,-2054.0,late_evening,q1_stress,2023-01-29 23:00:00+00:00,2023-01-29 23:00:00+00:00,150.99,150.99,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 18.01 to 169.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,near_spike_cluster,2023_near_spike_cluster_100,2023-01-30 14:30:00+00:00,2023-01-30 14:30:00+00:00,1,0.5,215.0,215.0,215.0,156.1147,8806.0,14536.0,1856.0,afternoon,q1_stress,2023-01-30 14:30:00+00:00,2023-01-30 14:30:00+00:00,38.0,38.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_upward_jump,2023_large_upward_jump_1424,2023-01-30 17:30:00+00:00,2023-01-30 18:00:00+00:00,1,0.5,232.0,232.0,232.0,35.6216,9427.0,17588.0,2610.0,evening_peak,q1_stress,2023-01-30 18:00:00+00:00,2023-01-30 18:00:00+00:00,117.0,117.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 115.0 to 232.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,near_spike_cluster,2023_near_spike_cluster_101,2023-01-30 18:00:00+00:00,2023-01-30 20:00:00+00:00,5,2.5,241.5,215.0,230.5,209.8345,9758.4,16715.0,2569.2,evening_peak,q1_stress,2023-01-30 19:00:00+00:00,2023-01-30 20:00:00+00:00,117.0,-17.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_downward_reversal,2023_large_downward_reversal_1429,2023-01-30 20:00:00+00:00,2023-01-30 20:30:00+00:00,1,0.5,101.0,101.0,101.0,-176.1809,10993.0,14934.0,1030.0,late_evening,q1_stress,2023-01-30 20:30:00+00:00,2023-01-30 20:30:00+00:00,-114.0,-114.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 215.0 to 101.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1435,2023-01-30 23:00:00+00:00,2023-01-30 23:30:00+00:00,1,0.5,55.0,55.0,55.0,-81.6206,24270.0,8982.0,820.0,late_evening,q1_stress,2023-01-30 23:30:00+00:00,2023-01-30 23:30:00+00:00,-124.0,-124.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 179.0 to 55.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1436,2023-01-30 23:30:00+00:00,2023-01-31 00:00:00+00:00,1,0.5,179.0,179.0,179.0,69.6848,12477.0,4665.0,-260.0,night,q1_stress,2023-01-31 00:00:00+00:00,2023-01-31 00:00:00+00:00,124.0,124.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 55.0 to 179.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1438,2023-01-31 00:30:00+00:00,2023-01-31 01:00:00+00:00,1,0.5,1.25,1.25,1.25,-30.7273,13686.0,4375.0,-254.0,night,q1_stress,2023-01-31 01:00:00+00:00,2023-01-31 01:00:00+00:00,-177.75,-177.75,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 179.0 to 1.25 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1440,2023-01-31 01:30:00+00:00,2023-01-31 02:00:00+00:00,1,0.5,179.0,179.0,179.0,168.6875,14128.0,4152.0,-1406.0,night,q1_stress,2023-01-31 02:00:00+00:00,2023-01-31 02:00:00+00:00,179.0,179.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 179.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1447,2023-01-31 05:00:00+00:00,2023-01-31 05:30:00+00:00,1,0.5,179.0,179.0,179.0,268.8932,15260.0,5075.0,-2862.0,night,q1_stress,2023-01-31 05:30:00+00:00,2023-01-31 05:30:00+00:00,102.97,102.97,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 76.03 to 179.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1468,2023-01-31 15:30:00+00:00,2023-01-31 16:00:00+00:00,1,0.5,198.0,198.0,198.0,124.8094,15824.0,11057.0,-296.0,evening_peak,q1_stress,2023-01-31 16:00:00+00:00,2023-01-31 16:00:00+00:00,108.0,108.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 90.0 to 198.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,near_spike_cluster,2023_near_spike_cluster_102,2023-01-31 16:30:00+00:00,2023-01-31 17:30:00+00:00,3,1.5,205.0,205.0,205.0,416.6458,15533.0,12537.6667,546.0,evening_peak,q1_stress,2023-01-31 16:30:00+00:00,2023-01-31 16:30:00+00:00,7.0,0.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,near_spike_cluster,2023_near_spike_cluster_103,2023-01-31 19:00:00+00:00,2023-01-31 19:00:00+00:00,1,0.5,205.0,205.0,205.0,304.5343,14830.0,12992.0,834.0,evening_peak,q1_stress,2023-01-31 19:00:00+00:00,2023-01-31 19:00:00+00:00,16.95,16.95,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_downward_reversal,2023_large_downward_reversal_1476,2023-01-31 19:30:00+00:00,2023-01-31 20:00:00+00:00,1,0.5,60.0,60.0,60.0,-147.596,15231.0,10162.0,1156.0,late_evening,q1_stress,2023-01-31 20:00:00+00:00,2023-01-31 20:00:00+00:00,-135.0,-135.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 195.0 to 60.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1483,2023-01-31 23:00:00+00:00,2023-01-31 23:30:00+00:00,1,0.5,60.02,60.02,60.02,-222.0511,31572.0,5778.0,-2588.0,late_evening,q1_stress,2023-01-31 23:30:00+00:00,2023-01-31 23:30:00+00:00,-111.98,-111.98,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 172.0 to 60.02 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1507,2023-02-01 11:00:00+00:00,2023-02-01 11:30:00+00:00,1,0.5,180.0,180.0,180.0,181.4175,16156.0,5111.0,4038.0,midday,q1_stress,2023-02-01 11:30:00+00:00,2023-02-01 11:30:00+00:00,135.0,135.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 45.0 to 180.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1521,2023-02-01 18:00:00+00:00,2023-02-01 18:30:00+00:00,1,0.5,50.11,50.11,50.11,-59.612,14074.0,8065.0,6102.0,evening_peak,q1_stress,2023-02-01 18:30:00+00:00,2023-02-01 18:30:00+00:00,-146.89,-146.89,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 197.0 to 50.11 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1522,2023-02-01 18:30:00+00:00,2023-02-01 19:00:00+00:00,1,0.5,197.0,197.0,197.0,108.6374,14184.0,8192.0,5690.0,evening_peak,q1_stress,2023-02-01 19:00:00+00:00,2023-02-01 19:00:00+00:00,146.89,146.89,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 50.11 to 197.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1523,2023-02-01 19:00:00+00:00,2023-02-01 19:30:00+00:00,1,0.5,61.3556,61.3556,61.3556,-17.6222,14063.0,7882.0,5604.0,evening_peak,q1_stress,2023-02-01 19:30:00+00:00,2023-02-01 19:30:00+00:00,-135.6444,-135.6444,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 197.0 to 61.35555 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1525,2023-02-01 20:00:00+00:00,2023-02-01 20:30:00+00:00,1,0.5,189.0,189.0,189.0,165.9813,13850.0,6478.0,5694.0,late_evening,q1_stress,2023-02-01 20:30:00+00:00,2023-02-01 20:30:00+00:00,138.75,138.75,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 50.25 to 189.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1527,2023-02-01 21:00:00+00:00,2023-02-01 21:30:00+00:00,1,0.5,46.0,46.0,46.0,-227.7709,14112.0,3238.0,5210.0,late_evening,q1_stress,2023-02-01 21:30:00+00:00,2023-02-01 21:30:00+00:00,-139.0,-139.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 185.0 to 46.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1553,2023-02-02 10:00:00+00:00,2023-02-02 10:30:00+00:00,1,0.5,186.0,186.0,186.0,245.202,16215.0,8285.0,740.0,midday,q1_stress,2023-02-02 10:30:00+00:00,2023-02-02 10:30:00+00:00,135.0,135.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 51.0 to 186.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1562,2023-02-02 14:30:00+00:00,2023-02-02 15:00:00+00:00,1,0.5,47.3,47.3,47.3,-140.9572,16222.0,9272.0,-712.0,afternoon,q1_stress,2023-02-02 15:00:00+00:00,2023-02-02 15:00:00+00:00,-136.7,-136.7,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 184.0 to 47.3 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1578,2023-02-02 22:30:00+00:00,2023-02-02 23:00:00+00:00,1,0.5,-18.15,-18.15,-18.15,-149.6297,15551.0,3563.0,-2256.0,late_evening,q1_stress,2023-02-02 23:00:00+00:00,2023-02-02 23:00:00+00:00,-193.15,-193.15,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 175.0 to -18.15 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_29,2023-02-02 23:00:00+00:00,2023-02-02 23:00:00+00:00,1,0.5,-18.15,-18.15,-18.15,-149.6297,15551.0,3563.0,-2256.0,late_evening,q1_stress,2023-02-02 23:00:00+00:00,2023-02-02 23:00:00+00:00,-193.15,-193.15,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas
2023,large_upward_jump,2023_large_upward_jump_1580,2023-02-02 23:30:00+00:00,2023-02-03 00:00:00+00:00,1,0.5,175.0,175.0,175.0,31.223,15423.0,3954.0,-3184.0,night,q1_stress,2023-02-03 00:00:00+00:00,2023-02-03 00:00:00+00:00,175.0,175.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 175.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_30,2023-02-03 04:00:00+00:00,2023-02-03 04:00:00+00:00,1,0.5,-14.8,-14.8,-14.8,-310.0105,15292.0,2837.0,-3690.0,night,q1_stress,2023-02-03 04:00:00+00:00,2023-02-03 04:00:00+00:00,-14.8,-14.8,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_1591,2023-02-03 05:00:00+00:00,2023-02-03 05:30:00+00:00,1,0.5,185.0,185.0,185.0,132.3069,14903.0,2975.0,-2946.0,night,q1_stress,2023-02-03 05:30:00+00:00,2023-02-03 05:30:00+00:00,185.0,185.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 185.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1592,2023-02-03 05:30:00+00:00,2023-02-03 06:00:00+00:00,1,0.5,0.0,0.0,0.0,-274.6164,14532.0,3543.0,-346.0,morning_ramp,q1_stress,2023-02-03 06:00:00+00:00,2023-02-03 06:00:00+00:00,-185.0,-185.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 185.0 to 0.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1595,2023-02-03 07:00:00+00:00,2023-02-03 07:30:00+00:00,1,0.5,188.0,188.0,188.0,47.6151,13865.0,7321.0,2272.0,morning_ramp,q1_stress,2023-02-03 07:30:00+00:00,2023-02-03 07:30:00+00:00,143.0,143.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 45.0 to 188.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1604,2023-02-03 11:30:00+00:00,2023-02-03 12:00:00+00:00,1,0.5,51.57,51.57,51.57,-38.6262,11499.0,6517.0,6634.0,midday,q1_stress,2023-02-03 12:00:00+00:00,2023-02-03 12:00:00+00:00,-138.43,-138.43,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 190.0 to 51.57 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1608,2023-02-03 13:30:00+00:00,2023-02-03 14:00:00+00:00,1,0.5,185.0,185.0,185.0,77.545,10579.0,7007.0,6454.0,afternoon,q1_stress,2023-02-03 14:00:00+00:00,2023-02-03 14:00:00+00:00,133.43,133.43,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 51.57 to 185.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1614,2023-02-03 16:30:00+00:00,2023-02-03 17:00:00+00:00,1,0.5,53.07,53.07,53.07,-16.0205,8993.0,11050.0,6384.0,evening_peak,q1_stress,2023-02-03 17:00:00+00:00,2023-02-03 17:00:00+00:00,-143.93,-143.93,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 197.0 to 53.07 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1615,2023-02-03 17:00:00+00:00,2023-02-03 17:30:00+00:00,1,0.5,214.0,214.0,214.0,232.9915,8982.0,11725.0,6378.0,evening_peak,q1_stress,2023-02-03 17:30:00+00:00,2023-02-03 17:30:00+00:00,160.93,160.93,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 53.07 to 214.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,near_spike_cluster,2023_near_spike_cluster_104,2023-02-03 17:30:00+00:00,2023-02-03 21:30:00+00:00,9,4.5,220.0,204.0,214.2533,294.5219,8451.4444,11009.3333,5995.7778,evening_peak,q1_stress,2023-02-03 19:00:00+00:00,2023-02-03 18:00:00+00:00,160.93,-10.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,near_spike_cluster,2023_near_spike_cluster_105,2023-02-03 22:30:00+00:00,2023-02-03 22:30:00+00:00,1,0.5,230.0,230.0,230.0,331.887,6241.0,6859.0,6172.0,late_evening,q1_stress,2023-02-03 22:30:00+00:00,2023-02-03 22:30:00+00:00,38.0,38.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,near_spike_cluster,2023_near_spike_cluster_106,2023-02-04 00:30:00+00:00,2023-02-04 00:30:00+00:00,1,0.5,200.0,200.0,200.0,640.7872,5673.0,5326.0,6174.0,night,q1_stress,2023-02-04 00:30:00+00:00,2023-02-04 00:30:00+00:00,8.0,8.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_upward_jump,2023_large_upward_jump_1644,2023-02-04 07:30:00+00:00,2023-02-04 08:00:00+00:00,1,0.5,190.0,190.0,190.0,50.9499,6261.0,8273.0,6284.0,morning_ramp,q1_stress,2023-02-04 08:00:00+00:00,2023-02-04 08:00:00+00:00,130.0,130.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 60.0 to 190.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1654,2023-02-04 12:30:00+00:00,2023-02-04 13:00:00+00:00,1,0.5,56.0,56.0,56.0,-30.6554,8097.0,9137.0,6674.0,midday,q1_stress,2023-02-04 13:00:00+00:00,2023-02-04 13:00:00+00:00,-129.0,-129.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 185.0 to 56.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1661,2023-02-04 16:00:00+00:00,2023-02-04 16:30:00+00:00,1,0.5,163.98,163.98,163.98,90.2082,9940.0,10741.0,4748.0,evening_peak,q1_stress,2023-02-04 16:30:00+00:00,2023-02-04 16:30:00+00:00,102.93,102.93,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 61.05 to 163.98 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1662,2023-02-04 16:30:00+00:00,2023-02-04 17:00:00+00:00,1,0.5,46.0,46.0,46.0,-48.4667,10221.0,11298.0,5370.0,evening_peak,q1_stress,2023-02-04 17:00:00+00:00,2023-02-04 17:00:00+00:00,-117.98,-117.98,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 163.98 to 46.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_1663,2023-02-04 17:00:00+00:00,2023-02-04 17:30:00+00:00,1,0.5,200.0,200.0,200.0,429.3609,10182.0,11612.0,5150.0,evening_peak,q1_stress,2023-02-04 17:30:00+00:00,2023-02-04 17:30:00+00:00,154.0,154.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 46.0 to 200.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_1664,2023-02-04 17:30:00+00:00,2023-02-04 18:00:00+00:00,1,0.5,15.0,15.0,15.0,-119.5918,10466.0,11369.0,4612.0,evening_peak,q1_stress,2023-02-04 18:00:00+00:00,2023-02-04 18:00:00+00:00,-185.0,-185.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 200.0 to 15.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,near_spike_cluster,2023_near_spike_cluster_107,2023-02-04 17:30:00+00:00,2023-02-04 17:30:00+00:00,1,0.5,200.0,200.0,200.0,429.3609,10182.0,11612.0,5150.0,evening_peak,q1_stress,2023-02-04 17:30:00+00:00,2023-02-04 17:30:00+00:00,154.0,154.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_upward_jump,2023_large_upward_jump_1668,2023-02-04 19:30:00+00:00,2023-02-04 20:00:00+00:00,1,0.5,207.0,207.0,207.0,213.0934,9374.0,8963.0,4784.0,late_evening,q1_stress,2023-02-04 20:00:00+00:00,2023-02-04 20:00:00+00:00,162.0,162.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 45.0 to 207.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
